Country,year,metric,amount
Greece,2021,GDP Percent,3.87
Greece,2021,Government Percent,6.53
Greece,2021,Military Capita Spending,779
Iceland,1949,USD Constant,NA
Iceland,1949,USD Current,NA
Iceland,1949,GDP Percent,NA
Iceland,1949,Government Percent,NA
Iceland,1949,Military Capita Spending,NA
Iceland,1950,USD Constant,NA
Iceland,1950,USD Current,NA
Iceland,1950,GDP Percent,NA
Iceland,1950,Government Percent,NA
Iceland,1950,Military Capita Spending,NA
Iceland,1951,USD Constant,NA
Iceland,1951,USD Current,NA
Iceland,1951,GDP Percent,NA
Iceland,1951,Government Percent,NA
Iceland,1951,Military Capita Spending,NA
Iceland,1952,USD Constant,NA
Iceland,1952,USD Current,NA
Iceland,1952,GDP Percent,NA
Iceland,1952,Government Percent,NA
Iceland,1952,Military Capita Spending,NA
Iceland,1953,USD Constant,NA
Iceland,1953,USD Current,NA
Iceland,1953,GDP Percent,NA
Iceland,1953,Government Percent,NA
Iceland,1953,Military Capita Spending,NA
Iceland,1954,USD Constant,NA
Iceland,1954,USD Current,NA
Iceland,1954,GDP Percent,NA
Iceland,1954,Government Percent,NA
Iceland,1954,Military Capita Spending,NA
Iceland,1955,USD Constant,NA
Iceland,1955,USD Current,NA
Iceland,1955,GDP Percent,NA
Iceland,1955,Government Percent,NA
Iceland,1955,Military Capita Spending,NA
Iceland,1956,USD Constant,NA
Iceland,1956,USD Current,NA
Iceland,1956,GDP Percent,NA
Iceland,1956,Government Percent,NA
Iceland,1956,Military Capita Spending,NA
Iceland,1957,USD Constant,NA
Iceland,1957,USD Current,NA
Iceland,1957,GDP Percent,NA
Iceland,1957,Government Percent,NA
Iceland,1957,Military Capita Spending,NA
Iceland,1958,USD Constant,NA
Iceland,1958,USD Current,NA
Iceland,1958,GDP Percent,NA
Iceland,1958,Government Percent,NA
Iceland,1958,Military Capita Spending,NA
Iceland,1959,USD Constant,NA
Iceland,1959,USD Current,NA
Iceland,1959,GDP Percent,NA
Iceland,1959,Government Percent,NA
Iceland,1959,Military Capita Spending,NA
Iceland,1960,USD Constant,NA
Iceland,1960,USD Current,NA
Iceland,1960,GDP Percent,NA
Iceland,1960,Government Percent,NA
Iceland,1960,Military Capita Spending,NA
Iceland,1961,USD Constant,NA
Iceland,1961,USD Current,NA
Iceland,1961,GDP Percent,NA
Iceland,1961,Government Percent,NA
Iceland,1961,Military Capita Spending,NA
Iceland,1962,USD Constant,NA
Iceland,1962,USD Current,NA
Iceland,1962,GDP Percent,NA
Iceland,1962,Government Percent,NA
Iceland,1962,Military Capita Spending,NA
Iceland,1963,USD Constant,NA
Iceland,1963,USD Current,NA
Iceland,1963,GDP Percent,NA
Iceland,1963,Government Percent,NA
Iceland,1963,Military Capita Spending,NA
Iceland,1964,USD Constant,NA
Iceland,1964,USD Current,NA
Iceland,1964,GDP Percent,NA
Iceland,1964,Government Percent,NA
Iceland,1964,Military Capita Spending,NA
Iceland,1965,USD Constant,NA
Iceland,1965,USD Current,NA
Iceland,1965,GDP Percent,NA
Iceland,1965,Government Percent,NA
Iceland,1965,Military Capita Spending,NA
Iceland,1966,USD Constant,NA
Iceland,1966,USD Current,NA
Iceland,1966,GDP Percent,NA
Iceland,1966,Government Percent,NA
Iceland,1966,Military Capita Spending,NA
Iceland,1967,USD Constant,NA
Iceland,1967,USD Current,NA
Iceland,1967,GDP Percent,NA
Iceland,1967,Government Percent,NA
Iceland,1967,Military Capita Spending,NA
Iceland,1968,USD Constant,NA
Iceland,1968,USD Current,NA
Iceland,1968,GDP Percent,NA
Iceland,1968,Government Percent,NA
Iceland,1968,Military Capita Spending,NA
Iceland,1969,USD Constant,NA
Iceland,1969,USD Current,NA
Iceland,1969,GDP Percent,NA
Iceland,1969,Government Percent,NA
Iceland,1969,Military Capita Spending,NA
Iceland,1970,USD Constant,NA
Iceland,1970,USD Current,NA
Iceland,1970,GDP Percent,NA
Iceland,1970,Government Percent,NA
Iceland,1970,Military Capita Spending,NA
Iceland,1971,USD Constant,NA
Iceland,1971,USD Current,NA
Iceland,1971,GDP Percent,NA
Iceland,1971,Government Percent,NA
Iceland,1971,Military Capita Spending,NA
Iceland,1972,USD Constant,NA
Iceland,1972,USD Current,NA
Iceland,1972,GDP Percent,NA
Iceland,1972,Government Percent,NA
Iceland,1972,Military Capita Spending,NA
Iceland,1973,USD Constant,NA
Iceland,1973,USD Current,NA
Iceland,1973,GDP Percent,NA
Iceland,1973,Government Percent,NA
Iceland,1973,Military Capita Spending,NA
Iceland,1974,USD Constant,NA
Iceland,1974,USD Current,NA
Iceland,1974,GDP Percent,NA
Iceland,1974,Government Percent,NA
Iceland,1974,Military Capita Spending,NA
Iceland,1975,USD Constant,NA
Iceland,1975,USD Current,NA
Iceland,1975,GDP Percent,NA
Iceland,1975,Government Percent,NA
Iceland,1975,Military Capita Spending,NA
Iceland,1976,USD Constant,NA
Iceland,1976,USD Current,NA
Iceland,1976,GDP Percent,NA
Iceland,1976,Government Percent,NA
Iceland,1976,Military Capita Spending,NA
Iceland,1977,USD Constant,NA
Iceland,1977,USD Current,NA
Iceland,1977,GDP Percent,NA
Iceland,1977,Government Percent,NA
Iceland,1977,Military Capita Spending,NA
Iceland,1978,USD Constant,NA
Iceland,1978,USD Current,NA
Iceland,1978,GDP Percent,NA
Iceland,1978,Government Percent,NA
Iceland,1978,Military Capita Spending,NA
Iceland,1979,USD Constant,NA
Iceland,1979,USD Current,NA
Iceland,1979,GDP Percent,NA
Iceland,1979,Government Percent,NA
Iceland,1979,Military Capita Spending,NA
Iceland,1980,USD Constant,NA
Iceland,1980,USD Current,NA
Iceland,1980,GDP Percent,NA
Iceland,1980,Government Percent,NA
Iceland,1980,Military Capita Spending,NA
Iceland,1981,USD Constant,NA
Iceland,1981,USD Current,NA
Iceland,1981,GDP Percent,NA
Iceland,1981,Government Percent,NA
Iceland,1981,Military Capita Spending,NA
Iceland,1982,USD Constant,NA
Iceland,1982,USD Current,NA
Iceland,1982,GDP Percent,NA
Iceland,1982,Government Percent,NA
Iceland,1982,Military Capita Spending,NA
Iceland,1983,USD Constant,NA
Iceland,1983,USD Current,NA
Iceland,1983,GDP Percent,NA
Iceland,1983,Government Percent,NA
Iceland,1983,Military Capita Spending,NA
Iceland,1984,USD Constant,NA
Iceland,1984,USD Current,NA
Iceland,1984,GDP Percent,NA
Iceland,1984,Government Percent,NA
Iceland,1984,Military Capita Spending,NA
Iceland,1985,USD Constant,NA
Iceland,1985,USD Current,NA
Iceland,1985,GDP Percent,NA
Iceland,1985,Government Percent,NA
Iceland,1985,Military Capita Spending,NA
Iceland,1986,USD Constant,NA
Iceland,1986,USD Current,NA
Iceland,1986,GDP Percent,NA
Iceland,1986,Government Percent,NA
Iceland,1986,Military Capita Spending,NA
Iceland,1987,USD Constant,NA
Iceland,1987,USD Current,NA
Iceland,1987,GDP Percent,NA
Iceland,1987,Government Percent,NA
Iceland,1987,Military Capita Spending,NA
Iceland,1988,USD Constant,0
Iceland,1988,USD Current,0
Iceland,1988,GDP Percent,NA
Iceland,1988,Government Percent,NA
Iceland,1988,Military Capita Spending,NA
Iceland,1989,USD Constant,0
Iceland,1989,USD Current,0
Iceland,1989,GDP Percent,NA
Iceland,1989,Government Percent,NA
Iceland,1989,Military Capita Spending,NA
Iceland,1990,USD Constant,0
Iceland,1990,USD Current,0
Iceland,1990,GDP Percent,NA
Iceland,1990,Government Percent,NA
Iceland,1990,Military Capita Spending,NA
Iceland,1991,USD Constant,0
Iceland,1991,USD Current,0
Iceland,1991,GDP Percent,NA
Iceland,1991,Government Percent,NA
Iceland,1991,Military Capita Spending,NA
Iceland,1992,USD Constant,0
Iceland,1992,USD Current,0
Iceland,1992,GDP Percent,NA
Iceland,1992,Government Percent,NA
Iceland,1992,Military Capita Spending,NA
Iceland,1993,USD Constant,0
Iceland,1993,USD Current,0
Iceland,1993,GDP Percent,NA
Iceland,1993,Government Percent,NA
Iceland,1993,Military Capita Spending,NA
Iceland,1994,USD Constant,0
Iceland,1994,USD Current,0
Iceland,1994,GDP Percent,NA
Iceland,1994,Government Percent,NA
Iceland,1994,Military Capita Spending,NA
Iceland,1995,USD Constant,0
Iceland,1995,USD Current,0
Iceland,1995,GDP Percent,NA
Iceland,1995,Government Percent,NA
Iceland,1995,Military Capita Spending,NA
Iceland,1996,USD Constant,0
Iceland,1996,USD Current,0
Iceland,1996,GDP Percent,NA
Iceland,1996,Government Percent,NA
Iceland,1996,Military Capita Spending,NA
Iceland,1997,USD Constant,0
Iceland,1997,USD Current,0
Iceland,1997,GDP Percent,NA
Iceland,1997,Government Percent,NA
Iceland,1997,Military Capita Spending,NA
Iceland,1998,USD Constant,0
Iceland,1998,USD Current,0
Iceland,1998,GDP Percent,NA
Iceland,1998,Government Percent,NA
Iceland,1998,Military Capita Spending,NA
Iceland,1999,USD Constant,0
Iceland,1999,USD Current,0
Iceland,1999,GDP Percent,NA
Iceland,1999,Government Percent,NA
Iceland,1999,Military Capita Spending,NA
Iceland,2000,USD Constant,0
Iceland,2000,USD Current,0
Iceland,2000,GDP Percent,NA
Iceland,2000,Government Percent,NA
Iceland,2000,Military Capita Spending,NA
Iceland,2001,USD Constant,0
Iceland,2001,USD Current,0
Iceland,2001,GDP Percent,NA
Iceland,2001,Government Percent,NA
Iceland,2001,Military Capita Spending,NA
Iceland,2002,USD Constant,0
Iceland,2002,USD Current,0
Iceland,2002,GDP Percent,NA
Iceland,2002,Government Percent,NA
Iceland,2002,Military Capita Spending,NA
Iceland,2003,USD Constant,0
Iceland,2003,USD Current,0
Iceland,2003,GDP Percent,NA
Iceland,2003,Government Percent,NA
Iceland,2003,Military Capita Spending,NA
Iceland,2004,USD Constant,0
Iceland,2004,USD Current,0
Iceland,2004,GDP Percent,NA
Iceland,2004,Government Percent,NA
Iceland,2004,Military Capita Spending,NA
Iceland,2005,USD Constant,0
Iceland,2005,USD Current,0
Iceland,2005,GDP Percent,NA
Iceland,2005,Government Percent,NA
Iceland,2005,Military Capita Spending,NA
Iceland,2006,USD Constant,0
Iceland,2006,USD Current,0
Iceland,2006,GDP Percent,NA
Iceland,2006,Government Percent,NA
Iceland,2006,Military Capita Spending,NA
Iceland,2007,USD Constant,0
Iceland,2007,USD Current,0
Iceland,2007,GDP Percent,NA
Iceland,2007,Government Percent,NA
Iceland,2007,Military Capita Spending,NA
Iceland,2008,USD Constant,0
Iceland,2008,USD Current,0
Iceland,2008,GDP Percent,NA
Iceland,2008,Government Percent,NA
Iceland,2008,Military Capita Spending,NA
Iceland,2009,USD Constant,0
Iceland,2009,USD Current,0
Iceland,2009,GDP Percent,NA
Iceland,2009,Government Percent,NA
Iceland,2009,Military Capita Spending,NA
Iceland,2010,USD Constant,0
Iceland,2010,USD Current,0
Iceland,2010,GDP Percent,NA
Iceland,2010,Government Percent,NA
Iceland,2010,Military Capita Spending,NA
Iceland,2011,USD Constant,0
Iceland,2011,USD Current,0
Iceland,2011,GDP Percent,NA
Iceland,2011,Government Percent,NA
Iceland,2011,Military Capita Spending,NA
Iceland,2012,USD Constant,0
Iceland,2012,USD Current,0
Iceland,2012,GDP Percent,NA
Iceland,2012,Government Percent,NA
Iceland,2012,Military Capita Spending,NA
Iceland,2013,USD Constant,0
Iceland,2013,USD Current,0
Iceland,2013,GDP Percent,NA
Iceland,2013,Government Percent,NA
Iceland,2013,Military Capita Spending,NA
Iceland,2014,USD Constant,0
Iceland,2014,USD Current,0
Iceland,2014,GDP Percent,NA
Iceland,2014,Government Percent,NA
Iceland,2014,Military Capita Spending,NA
Iceland,2015,USD Constant,0
Iceland,2015,USD Current,0
Iceland,2015,GDP Percent,NA
Iceland,2015,Government Percent,NA
Iceland,2015,Military Capita Spending,NA
Iceland,2016,USD Constant,0
Iceland,2016,USD Current,0
Iceland,2016,GDP Percent,NA
Iceland,2016,Government Percent,NA
Iceland,2016,Military Capita Spending,NA
Iceland,2017,USD Constant,0
Iceland,2017,USD Current,0
Iceland,2017,GDP Percent,NA
Iceland,2017,Government Percent,NA
Iceland,2017,Military Capita Spending,NA
Iceland,2018,USD Constant,0
Iceland,2018,USD Current,0
Iceland,2018,GDP Percent,NA
Iceland,2018,Government Percent,NA
Iceland,2018,Military Capita Spending,NA
Iceland,2019,USD Constant,0
Iceland,2019,USD Current,0
Iceland,2019,GDP Percent,NA
Iceland,2019,Government Percent,NA
Iceland,2019,Military Capita Spending,NA
Iceland,2020,USD Constant,0
Iceland,2020,USD Current,0
Iceland,2020,GDP Percent,NA
Iceland,2020,Government Percent,NA
Iceland,2020,Military Capita Spending,NA
Iceland,2021,USD Constant,0
Iceland,2021,USD Current,0
Iceland,2021,GDP Percent,NA
Iceland,2021,Government Percent,NA
Iceland,2021,Military Capita Spending,NA
Ireland,1949,USD Constant,NA
Ireland,1949,USD Current,NA
Ireland,1949,GDP Percent,NA
Ireland,1949,Government Percent,NA
Ireland,1949,Military Capita Spending,NA
Ireland,1950,USD Constant,NA
Ireland,1950,USD Current,NA
Ireland,1950,GDP Percent,NA
Ireland,1950,Government Percent,NA
Ireland,1950,Military Capita Spending,NA
Ireland,1951,USD Constant,NA
Ireland,1951,USD Current,NA
Ireland,1951,GDP Percent,NA
Ireland,1951,Government Percent,NA
Ireland,1951,Military Capita Spending,NA
Ireland,1952,USD Constant,NA
Ireland,1952,USD Current,NA
Ireland,1952,GDP Percent,NA
Ireland,1952,Government Percent,NA
Ireland,1952,Military Capita Spending,NA
Ireland,1953,USD Constant,NA
Ireland,1953,USD Current,NA
Ireland,1953,GDP Percent,NA
Ireland,1953,Government Percent,NA
Ireland,1953,Military Capita Spending,NA
Ireland,1954,USD Constant,NA
Ireland,1954,USD Current,NA
Ireland,1954,GDP Percent,NA
Ireland,1954,Government Percent,NA
Ireland,1954,Military Capita Spending,NA
Ireland,1955,USD Constant,NA
Ireland,1955,USD Current,NA
Ireland,1955,GDP Percent,NA
Ireland,1955,Government Percent,NA
Ireland,1955,Military Capita Spending,NA
Ireland,1956,USD Constant,NA
Ireland,1956,USD Current,NA
Ireland,1956,GDP Percent,NA
Ireland,1956,Government Percent,NA
Ireland,1956,Military Capita Spending,NA
Ireland,1957,USD Constant,NA
Ireland,1957,USD Current,NA
Ireland,1957,GDP Percent,NA
Ireland,1957,Government Percent,NA
Ireland,1957,Military Capita Spending,NA
Ireland,1958,USD Constant,250584031
Ireland,1958,USD Current,23044117
Ireland,1958,GDP Percent,1.45
Ireland,1958,Government Percent,NA
Ireland,1958,Military Capita Spending,NA
Ireland,1959,USD Constant,262573698
Ireland,1959,USD Current,24146706
Ireland,1959,GDP Percent,1.42
Ireland,1959,Government Percent,NA
Ireland,1959,Military Capita Spending,NA
Ireland,1960,USD Constant,279298857
Ireland,1960,USD Current,25800590
Ireland,1960,GDP Percent,1.33
Ireland,1960,Government Percent,NA
Ireland,1960,Military Capita Spending,NA
Ireland,1961,USD Constant,290390452
Ireland,1961,USD Current,27564733
Ireland,1961,GDP Percent,1.32
Ireland,1961,Government Percent,NA
Ireland,1961,Military Capita Spending,NA
Ireland,1962,USD Constant,294669012
Ireland,1962,USD Current,29163488
Ireland,1962,GDP Percent,1.29
Ireland,1962,Government Percent,NA
Ireland,1962,Military Capita Spending,NA
Ireland,1963,USD Constant,297942326
Ireland,1963,USD Current,30210947
Ireland,1963,GDP Percent,1.24
Ireland,1963,Government Percent,NA
Ireland,1963,Military Capita Spending,NA
Ireland,1964,USD Constant,333192056
Ireland,1964,USD Current,36054671
Ireland,1964,GDP Percent,1.3
Ireland,1964,Government Percent,NA
Ireland,1964,Military Capita Spending,NA
Ireland,1965,USD Constant,344050835
Ireland,1965,USD Current,39086791
Ireland,1965,GDP Percent,1.33
Ireland,1965,Government Percent,NA
Ireland,1965,Military Capita Spending,NA
Ireland,1966,USD Constant,327261644
Ireland,1966,USD Current,38314979
Ireland,1966,GDP Percent,1.23
Ireland,1966,Government Percent,NA
Ireland,1966,Military Capita Spending,NA
Ireland,1967,USD Constant,333137639
Ireland,1967,USD Current,39693242
Ireland,1967,GDP Percent,1.19
Ireland,1967,Government Percent,NA
Ireland,1967,Military Capita Spending,NA
Ireland,1968,USD Constant,342655731
Ireland,1968,USD Current,37141485
Ireland,1968,GDP Percent,1.13
Ireland,1968,Government Percent,NA
Ireland,1968,Military Capita Spending,NA
Ireland,1969,USD Constant,357542657
Ireland,1969,USD Current,41630596
Ireland,1969,GDP Percent,1.1
Ireland,1969,Government Percent,NA
Ireland,1969,Military Capita Spending,NA
Ireland,1970,USD Constant,404685454
Ireland,1970,USD Current,50986848
Ireland,1970,GDP Percent,1.16
Ireland,1970,Government Percent,NA
Ireland,1970,Military Capita Spending,NA
Ireland,1971,USD Constant,456078558
Ireland,1971,USD Current,63486922
Ireland,1971,GDP Percent,1.24
Ireland,1971,Government Percent,NA
Ireland,1971,Military Capita Spending,NA
Ireland,1972,USD Constant,541643050
Ireland,1972,USD Current,84039647
Ireland,1972,GDP Percent,1.33
Ireland,1972,Government Percent,NA
Ireland,1972,Military Capita Spending,NA
Ireland,1973,USD Constant,579736161
Ireland,1973,USD Current,98307832
Ireland,1973,GDP Percent,1.31
Ireland,1973,Government Percent,NA
Ireland,1973,Military Capita Spending,NA
Ireland,1974,USD Constant,587526543
Ireland,1974,USD Current,111205419
Ireland,1974,GDP Percent,1.41
Ireland,1974,Government Percent,NA
Ireland,1974,Military Capita Spending,NA
Ireland,1975,USD Constant,712991916
Ireland,1975,USD Current,154362393
